position,person,personID,start,end
ambassador to Senegal,Safwat Ibraghith,Q100997807,2015-10-25,2022-09-03
ambassador to the Seychelles,Nasri Abu Jaish,Q82059994,2011-09-22,2015
ambassador to the Seychelles,Hazem Shabat,Q101830187,2016-05-18,2018
ambassador to the Seychelles,Hamdi Abu Ali,Q104208260,2019-09-22,
ambassador to Slovakia,Samih Abdel Fattah,Q106777200,1993,
ambassador to Slovakia,Hafez Al-Nimer,Q106660843,2006-04-26,2010
ambassador to Slovenia,Salah Abdel Shafi,Q2213790,2014-10-17,
ambassador to South Africa,Salman El Herfi,Q100342199,1995,2005
ambassador to South Africa,علي حليمة,Q101071327,2006,2012-09-16
ambassador to South Africa,Abdel Hafiz Nofal,Q23304287,2012,2015-06
ambassador to South Africa,Hashem Dajani,Q97168287,2015-11-26,2019-12-01
ambassador to South Africa,Hanan Jarrar,Q100255658,2020-01-28,
ambassador to Spain,Nabil Maaruf,Q71571310,1994,2005
ambassador to Spain,Musa Amer Odeh,Q47526457,2006,2021
ambassador to Spain,Husni Abdel Wahed,Q21856446,2022-05-19,
ambassador to Sri Lanka,Anwar Elagha,Q106862716,2006-02-28,
ambassador to Sudan,عمر شلايل,Q101783725,1985,2006
ambassador to Sudan,Sayed Al-Masry,Q99171962,2006,2011
ambassador to Sudan,Samir Taha,Q99522537,2013-03-20,
ambassador to Sweden,Salah Abdel Shafi,Q2213790,2006,2010
ambassador to Sweden,Hala Fariz,Q19976820,2011-09-09,2021
ambassador to Sweden,Rula Al Mhaissen,Q111932890,2022-04-06,
ambassador to Switzerland,Anis al-Qaq,Q104775812,2004,2010
ambassador to Syria,Mahmoud Al-Khalidi,Q106519588,1969,2021-04-16
ambassador to Syria,سمير الرفاعي,Q107104852,2021-06-08,
ambassador to Tajikistan,Mohammed Tarshahani,Q48955400,2014-03-08,2020
ambassador to Tajikistan,لؤي عيسى,Q99460893,2020-04-03,
ambassador to Tanzania,Youssef Habab,Q96762456,2006,2008
ambassador to Tanzania,Nasri Abu Jaish,Q82059994,2008,2015
ambassador to Tanzania,Hazem Shabat,Q101830187,2016-01-06,2018
ambassador to Tanzania,Hamdi Abu Ali,Q104208260,2018-10-05,
ambassador to Thailand,Anwar Elagha,Q106862716,2015-08-26,
ambassador to Tunisia,Salman El Herfi,Q100342199,2006,2015
ambassador to Tunisia,هائل الفاهوم,Q100151864,2015,
ambassador to Turkey,فؤاد ياسين,Q99460472,1990,2005
ambassador to Turkey,Nabil Maaruf,Q71571310,2006,2014
ambassador to Turkey,Fayed Mustafa,Q5438993,2015-06-17,
ambassador to Turkmenistan,Asad Al Asad,Q101833764,2012-04-19,2013
ambassador to Turkmenistan,Mohammed Tarshahani,Q48955400,2014-01-21,2017
ambassador to Turkmenistan,حسين غنام,Q102176764,2017,
ambassador to Uganda,Zuhair Al-Shun,Q82082019,2009-08-27,2015
ambassador to Uganda,Nasri Abu Jaish,Q82059994,2016-11-28,2019
ambassador to Ukraine,Валід Закут,Q97180758,2001,2005
ambassador to Ukraine,Khalid Ariqat,Q16121039,2006,2011
ambassador to Ukraine,Muhammad Al Assad,Q12130336,2010,2019
ambassador to Ukraine,Hashem Dajani,Q97168287,2020-05,
ambassador to the United Arab Emirates,خالد ملك,Q102018577,1989,2005
ambassador to the United Arab Emirates,خيري العريدي,Q102029577,2006-04-10,2013
ambassador to the United Arab Emirates,عصام مصالحة,Q98424378,2015-03-15,2020
ambassador to the United Kingdom,Afif Safieh,Q383257,1990-09,
ambassador to the United Kingdom,Manuel Hassassian,Q6752623,2005-10-31,2018
ambassador to the United States,Hasan Abdel Rahman,Q5679529,1993,2005
ambassador to the United States,Afif Safieh,Q383257,2006,2008
ambassador to Uruguay,Walid Abdel Rahim,Q100997806,2014-12-05,2021-02-10
ambassador to Uzbekistan,نبيل اللحام,Q102022253,1995,2004
ambassador to Uzbekistan,Asad Al Asad,Q101833764,2006-06-28,2013
ambassador to Uzbekistan,Mohammed Tarshahani,Q48955400,2013-10-10,2022
ambassador to Uzbekistan,Jawad Awad,Q20387804,2022-04-28,
ambassador to the Holy See,Afif Safieh,Q383257,1995-11-06,
ambassador to Venezuela,هاني الريماوي,Q100997805,2005-10-31,
ambassador to Venezuela,Linda Sobeh,Q28530835,2012-03,2020-01-05
ambassador to Venezuela,فادي الزبن,Q100997809,2020-03-03,
ambassador to Yemen,Yahya Rabah,Q116620330,1990,2003
ambassador to Yemen,Khalid Hassan al-Sheikh,Q92111911,2004-08-15,2007
ambassador to Yemen,أحمد الديك,Q98851214,2007,2008
ambassador to Yemen,باسم الآغا,Q101094664,2008,2013
ambassador to Yemen,Diab Al-Louh,Q99445772,2013-09-30,2016-05
ambassador to Zambia,وليد حسن,Q102015800,2017-09-05,
ambassador to Zimbabwe,علي حليمة,Q101071327,1983,2012-09-16
ambassador to Zimbabwe,عمرو الحوراني,Q104841248,2006,2007
ambassador to Zimbabwe,Hashem Dajani,Q97168287,2008-03-08,2015-09-16
ambassador to Zimbabwe,Taghrid Senouar,Q101831476,2016-04-16,
Permanent Representative to the Arab League,Mohamed Sobeih,Q101054492,1994,2005
Permanent Representative to the Arab League,حسين عبد الخالق,Q106777204,2005-11-23,2008
Permanent Representative to the Arab League,Nabil Amr,Q1800210,2008,2009
Permanent Representative to the Arab League,بركات الفرا,Q104093992,2009,2014
Permanent Representative to the Arab League,Jamal Al Shobaki,Q89281074,2014,2017
Permanent Representative to the Arab League,Diab Al-Louh,Q99445772,2017,
